Date: 2011-07-28
Station: K02

Time (s)      E (V/m)
77513.3582352  -0.05896140
77513.3582362  -0.05993799
77513.3582372  -0.05969384
77513.3582382  -0.05920555
77513.3582392  -0.05920555
77513.3582402  -0.05944969
77513.3582412  -0.05920555
77513.3582422  -0.05847311
77513.3582432  -0.05871725
77513.3582442  -0.05896140
77513.3582452  -0.05798481
77513.3582462  -0.05920555
77513.3582472  -0.05871725
77513.3582482  -0.05822896
77513.3582492  -0.05798481
77513.3582502  -0.05896140
77513.3582512  -0.05920555
77513.3582522  -0.05969384
77513.3582532  -0.05920555
77513.3582542  -0.05944969
77513.3582552  -0.05896140
77513.3582562  -0.05847311
77513.3582572  -0.05944969
77513.3582582  -0.05896140
77513.3582592  -0.05871725
77513.3582602  -0.05871725
77513.3582612  -0.05944969
77513.3582622  -0.05944969
77513.3582632  -0.05969384
77513.3582642  -0.05822896
77513.3582652  -0.05847311
77513.3582662  -0.05896140
77513.3582672  -0.05969384
77513.3582682  -0.06018213
77513.3582692  -0.05896140
77513.3582702  -0.05944969
77513.3582712  -0.05944969
77513.3582722  -0.05847311
77513.3582732  -0.05896140
77513.3582742  -0.05871725
77513.3582752  -0.05871725
77513.3582762  -0.05969384
77513.3582772  -0.05993799
77513.3582782  -0.05969384
77513.3582792  -0.05920555
77513.3582802  -0.05969384
77513.3582812  -0.05993799
77513.3582822  -0.05944969
77513.3582832  -0.05896140
77513.3582842  -0.05847311
77513.3582852  -0.05944969
77513.3582862  -0.05822896
77513.3582872  -0.05944969
77513.3582882  -0.05798481
77513.3582892  -0.05847311
77513.3582902  -0.05896140
77513.3582912  -0.05847311
77513.3582922  -0.05896140
77513.3582932  -0.05871725
77513.3582942  -0.05944969
77513.3582952  -0.05847311
77513.3582962  -0.05944969
77513.3582972  -0.05920555
77513.3582982  -0.05896140
77513.3582992  -0.05896140
77513.3583002  -0.05944969
77513.3583012  -0.05920555
77513.3583022  -0.05822896
77513.3583032  -0.05896140
77513.3583042  -0.05847311
77513.3583052  -0.05969384
77513.3583062  -0.05969384
77513.3583072  -0.05896140
77513.3583082  -0.05847311
77513.3583092  -0.05920555
77513.3583102  -0.05944969
77513.3583112  -0.05920555
77513.3583122  -0.05920555
77513.3583132  -0.05822896
77513.3583142  -0.05847311
77513.3583152  -0.05871725
77513.3583162  -0.05920555
77513.3583172  -0.05896140
77513.3583182  -0.05896140
77513.3583192  -0.05847311
77513.3583202  -0.05944969
77513.3583212  -0.05944969
77513.3583222  -0.05944969
77513.3583232  -0.06091457
77513.3583242  -0.05920555
77513.3583252  -0.05896140
77513.3583262  -0.05871725
77513.3583272  -0.06018213
77513.3583282  -0.05871725
77513.3583292  -0.05944969
77513.3583302  -0.05920555
77513.3583312  -0.05920555
77513.3583322  -0.05871725
77513.3583332  -0.05920555
77513.3583342  -0.05944969
77513.3583352  -0.05896140
77513.3583362  -0.05920555
77513.3583372  -0.05896140
77513.3583382  -0.05896140
77513.3583392  -0.05969384
77513.3583402  -0.05920555
77513.3583412  -0.05822896
77513.3583422  -0.05944969
77513.3583432  -0.05896140
77513.3583442  -0.06018213
77513.3583452  -0.06018213
77513.3583462  -0.05871725
77513.3583472  -0.05944969
77513.3583482  -0.05896140
77513.3583492  -0.05920555
77513.3583502  -0.05871725
77513.3583512  -0.05847311
77513.3583522  -0.05822896
77513.3583532  -0.05847311
77513.3583542  -0.05920555
77513.3583552  -0.05920555
77513.3583562  -0.05896140
77513.3583572  -0.05871725
77513.3583582  -0.05847311
77513.3583592  -0.05969384
77513.3583602  -0.05993799
77513.3583612  -0.05993799
77513.3583622  -0.05969384
77513.3583632  -0.05896140
77513.3583642  -0.05920555
77513.3583652  -0.05944969
77513.3583662  -0.05896140
77513.3583672  -0.05896140
77513.3583682  -0.05871725
77513.3583692  -0.05847311
77513.3583702  -0.05920555
77513.3583712  -0.05944969
77513.3583722  -0.05993799
77513.3583732  -0.06018213
77513.3583742  -0.05920555
77513.3583752  -0.05896140
77513.3583762  -0.05944969
77513.3583772  -0.05871725
77513.3583782  -0.05774067
77513.3583792  -0.05944969
77513.3583802  -0.05920555
77513.3583812  -0.06018213
77513.3583822  -0.05896140
77513.3583832  -0.05920555
77513.3583842  -0.05920555
77513.3583852  -0.05896140
77513.3583862  -0.05944969
77513.3583872  -0.05871725
77513.3583882  -0.05847311
77513.3583892  -0.05871725
77513.3583902  -0.05944969
77513.3583912  -0.05944969
77513.3583922  -0.05944969
77513.3583932  -0.06067043
77513.3583942  -0.05920555
77513.3583952  -0.05896140
77513.3583962  -0.05993799
77513.3583972  -0.05896140
77513.3583982  -0.05896140
77513.3583992  -0.05969384
77513.3584002  -0.05896140
77513.3584012  -0.05871725
77513.3584022  -0.05944969
77513.3584032  -0.05969384
77513.3584042  -0.05896140
77513.3584052  -0.05920555
77513.3584062  -0.05969384
77513.3584072  -0.05944969
77513.3584082  -0.05896140
77513.3584092  -0.05896140
77513.3584102  -0.05969384
77513.3584112  -0.05871725
77513.3584122  -0.05847311
77513.3584132  -0.05920555
77513.3584142  -0.05969384
77513.3584152  -0.05944969
77513.3584162  -0.05969384
77513.3584172  -0.05920555
77513.3584182  -0.05871725
77513.3584192  -0.05920555
77513.3584202  -0.05969384
77513.3584212  -0.05920555
77513.3584222  -0.05871725
77513.3584232  -0.05896140
77513.3584242  -0.05944969
77513.3584252  -0.05993799
77513.3584262  -0.05969384
77513.3584272  -0.06042628
77513.3584282  -0.05920555
77513.3584292  -0.05944969
77513.3584302  -0.05920555
77513.3584312  -0.05944969
77513.3584322  -0.05871725
77513.3584332  -0.05920555
77513.3584342  -0.05969384
77513.3584352  -0.05944969
77513.3584362  -0.05944969
77513.3584372  -0.05920555
77513.3584382  -0.05920555
77513.3584392  -0.05944969
77513.3584402  -0.05896140
77513.3584412  -0.05944969
77513.3584422  -0.05944969
77513.3584432  -0.05920555
77513.3584442  -0.05993799
77513.3584452  -0.05993799
77513.3584462  -0.05920555
77513.3584472  -0.05871725
77513.3584482  -0.05798481
77513.3584492  -0.05944969
77513.3584502  -0.05920555
77513.3584512  -0.05896140
77513.3584522  -0.05920555
77513.3584532  -0.05944969
77513.3584542  -0.05920555
77513.3584552  -0.05993799
77513.3584562  -0.05993799
77513.3584572  -0.05920555
77513.3584582  -0.05871725
77513.3584592  -0.05944969
77513.3584602  -0.05822896
77513.3584612  -0.05969384
77513.3584622  -0.05920555
77513.3584632  -0.05969384
77513.3584642  -0.05944969
77513.3584652  -0.05993799
77513.3584662  -0.05944969
77513.3584672  -0.05896140
77513.3584682  -0.05969384
77513.3584692  -0.05993799
77513.3584702  -0.05871725
77513.3584712  -0.05798481
77513.3584722  -0.05944969
77513.3584732  -0.05969384
77513.3584742  -0.05896140
77513.3584752  -0.05993799
77513.3584762  -0.05993799
77513.3584772  -0.05993799
77513.3584782  -0.05822896
77513.3584792  -0.05896140
77513.3584802  -0.05896140
77513.3584812  -0.05896140
77513.3584822  -0.05920555
77513.3584832  -0.05969384
77513.3584842  -0.05896140
77513.3584852  -0.05969384
77513.3584862  -0.06042628
77513.3584872  -0.05944969
77513.3584882  -0.05969384
77513.3584892  -0.05871725
77513.3584902  -0.05896140
77513.3584912  -0.05847311
77513.3584922  -0.05969384
77513.3584932  -0.05944969
77513.3584942  -0.05920555
77513.3584952  -0.06018213
77513.3584962  -0.05920555
77513.3584972  -0.05920555
77513.3584982  -0.05969384
77513.3584992  -0.05920555
77513.3585002  -0.05896140
77513.3585012  -0.05993799
77513.3585022  -0.05847311
77513.3585032  -0.05969384
77513.3585042  -0.05920555
77513.3585052  -0.05896140
77513.3585062  -0.05920555
77513.3585072  -0.05993799
77513.3585082  -0.05944969
77513.3585092  -0.05896140
77513.3585102  -0.05944969
77513.3585112  -0.05920555
77513.3585122  -0.05871725
77513.3585132  -0.05993799
77513.3585142  -0.05993799
77513.3585152  -0.05847311
77513.3585162  -0.05920555
77513.3585172  -0.06067043
77513.3585182  -0.05969384
77513.3585192  -0.05944969
77513.3585202  -0.05896140
77513.3585212  -0.05896140
77513.3585222  -0.05944969
77513.3585232  -0.05847311
77513.3585242  -0.05896140
77513.3585252  -0.05969384
77513.3585262  -0.05822896
77513.3585272  -0.05920555
77513.3585282  -0.05993799
77513.3585292  -0.05944969
77513.3585302  -0.05920555
77513.3585312  -0.05896140
77513.3585322  -0.05920555
77513.3585332  -0.05920555
77513.3585342  -0.06018213
77513.3585352  -0.05969384
77513.3585362  -0.05896140
77513.3585372  -0.05896140
77513.3585382  -0.05993799
77513.3585392  -0.05969384
77513.3585402  -0.05969384
77513.3585412  -0.05896140
77513.3585422  -0.05944969
77513.3585432  -0.05896140
77513.3585442  -0.05993799
77513.3585452  -0.05944969
77513.3585462  -0.05896140
77513.3585472  -0.05920555
77513.3585482  -0.05871725
77513.3585492  -0.05920555
77513.3585502  -0.05847311
77513.3585512  -0.05896140
77513.3585522  -0.05920555
77513.3585532  -0.05920555
77513.3585542  -0.05920555
77513.3585552  -0.05920555
77513.3585562  -0.05896140
77513.3585572  -0.05798481
77513.3585582  -0.05920555
77513.3585592  -0.05993799
77513.3585602  -0.05871725
77513.3585612  -0.05944969
77513.3585622  -0.05920555
77513.3585632  -0.06018213
77513.3585642  -0.05896140
77513.3585652  -0.05944969
77513.3585662  -0.05944969
77513.3585672  -0.05822896
77513.3585682  -0.05944969
77513.3585692  -0.05920555
77513.3585702  -0.05896140
77513.3585712  -0.05944969
77513.3585722  -0.05896140
77513.3585732  -0.05993799
77513.3585742  -0.05920555
77513.3585752  -0.05969384
77513.3585762  -0.05993799
77513.3585772  -0.06018213
77513.3585782  -0.05944969
77513.3585792  -0.06018213
77513.3585802  -0.05944969
77513.3585812  -0.05944969
77513.3585822  -0.05896140
77513.3585832  -0.05871725
77513.3585842  -0.05847311
77513.3585852  -0.05871725
77513.3585862  -0.05822896
77513.3585872  -0.05920555
77513.3585882  -0.06018213
77513.3585892  -0.05896140
77513.3585902  -0.05993799
77513.3585912  -0.05847311
77513.3585922  -0.05896140
77513.3585932  -0.05871725
77513.3585942  -0.05969384
77513.3585952  -0.05920555
77513.3585962  -0.05969384
77513.3585972  -0.06018213
77513.3585982  -0.06067043
77513.3585992  -0.05993799
77513.3586002  -0.06018213
77513.3586012  -0.06018213
77513.3586022  -0.05920555
77513.3586032  -0.05944969
77513.3586042  -0.05920555
77513.3586052  -0.05969384
77513.3586062  -0.05896140
77513.3586072  -0.05896140
77513.3586082  -0.05993799
77513.3586092  -0.05920555
77513.3586102  -0.06042628
77513.3586112  -0.06018213
77513.3586122  -0.05969384
77513.3586132  -0.05920555
77513.3586142  -0.05896140
77513.3586152  -0.06018213
77513.3586162  -0.05896140
77513.3586172  -0.05871725
77513.3586182  -0.05944969
77513.3586192  -0.05896140
77513.3586202  -0.05896140
77513.3586212  -0.05993799
77513.3586222  -0.05920555
77513.3586232  -0.05993799
77513.3586242  -0.05896140
77513.3586252  -0.05920555
77513.3586262  -0.05969384
77513.3586272  -0.05944969
77513.3586282  -0.05896140
77513.3586292  -0.05944969
77513.3586302  -0.05920555
77513.3586312  -0.05944969
77513.3586322  -0.05920555
77513.3586332  -0.05944969
77513.3586342  -0.05896140
77513.3586352  -0.05944969
77513.3586362  -0.05847311
77513.3586372  -0.05969384
77513.3586382  -0.05896140
77513.3586392  -0.05871725
77513.3586402  -0.05993799
77513.3586412  -0.05944969
77513.3586422  -0.05993799
77513.3586432  -0.05944969
77513.3586442  -0.05993799
77513.3586452  -0.05969384
77513.3586462  -0.05993799
77513.3586472  -0.05993799
77513.3586482  -0.05944969
77513.3586492  -0.05896140
77513.3586502  -0.05871725
77513.3586512  -0.05920555
77513.3586522  -0.05944969
77513.3586532  -0.05969384
77513.3586542  -0.05944969
77513.3586552  -0.05944969
77513.3586562  -0.05822896
77513.3586572  -0.05969384
77513.3586582  -0.05920555
77513.3586592  -0.05847311
77513.3586602  -0.05896140
77513.3586612  -0.05847311
77513.3586622  -0.05896140
77513.3586632  -0.05920555
77513.3586642  -0.05920555
77513.3586652  -0.05920555
77513.3586662  -0.05847311
77513.3586672  -0.05871725
77513.3586682  -0.05822896
77513.3586692  -0.05896140
77513.3586702  -0.05847311
77513.3586712  -0.05920555
77513.3586722  -0.05896140
77513.3586732  -0.05944969
77513.3586742  -0.05920555
77513.3586752  -0.05920555
77513.3586762  -0.05944969
77513.3586772  -0.05920555
77513.3586782  -0.05871725
77513.3586792  -0.05896140
77513.3586802  -0.05896140
77513.3586812  -0.05920555
77513.3586822  -0.05920555
77513.3586832  -0.05993799
77513.3586842  -0.05871725
77513.3586852  -0.05920555
77513.3586862  -0.05944969
77513.3586872  -0.05920555
77513.3586882  -0.05896140
77513.3586892  -0.05896140
77513.3586902  -0.05896140
77513.3586912  -0.06018213
77513.3586922  -0.05871725
77513.3586932  -0.05993799
77513.3586942  -0.06067043
77513.3586952  -0.05822896
77513.3586962  -0.05871725
77513.3586972  -0.05871725
77513.3586982  -0.06018213
77513.3586992  -0.05993799
77513.3587002  -0.05944969
77513.3587012  -0.06018213
77513.3587022  -0.05896140
77513.3587032  -0.05847311
77513.3587042  -0.05969384
77513.3587052  -0.05969384
77513.3587062  -0.05944969
77513.3587072  -0.05944969
77513.3587082  -0.05871725
77513.3587092  -0.05822896
77513.3587102  -0.05920555
77513.3587112  -0.05993799
77513.3587122  -0.05944969
77513.3587132  -0.05847311
77513.3587142  -0.05871725
77513.3587152  -0.05920555
77513.3587162  -0.05920555
77513.3587172  -0.05847311
77513.3587182  -0.05920555
77513.3587192  -0.05993799
77513.3587202  -0.05847311
77513.3587212  -0.05822896
77513.3587222  -0.05847311
77513.3587232  -0.05896140
77513.3587242  -0.05920555
77513.3587252  -0.05969384
77513.3587262  -0.05798481
77513.3587272  -0.05920555
77513.3587282  -0.05871725
77513.3587292  -0.05920555
77513.3587302  -0.05871725
77513.3587312  -0.05920555
77513.3587322  -0.05920555
77513.3587332  -0.05993799
77513.3587342  -0.05920555
77513.3587352  -0.05944969
77513.3587362  -0.05847311
77513.3587372  -0.05896140
77513.3587382  -0.05920555
77513.3587392  -0.05871725
77513.3587402  -0.05847311
77513.3587412  -0.05920555
77513.3587422  -0.05896140
77513.3587432  -0.05798481
77513.3587442  -0.05920555
77513.3587452  -0.05896140
77513.3587462  -0.05944969
77513.3587472  -0.05944969
77513.3587482  -0.05847311
77513.3587492  -0.05871725
77513.3587502  -0.05847311
77513.3587512  -0.05871725
77513.3587522  -0.05969384
77513.3587532  -0.05896140
77513.3587542  -0.05871725
77513.3587552  -0.05847311
77513.3587562  -0.05871725
77513.3587572  -0.05969384
77513.3587582  -0.05871725
77513.3587592  -0.05896140
77513.3587602  -0.05896140
77513.3587612  -0.05847311
77513.3587622  -0.05993799
77513.3587632  -0.05896140
77513.3587642  -0.05969384
77513.3587652  -0.05847311
77513.3587662  -0.05920555
77513.3587672  -0.05871725
77513.3587682  -0.05920555
77513.3587692  -0.05822896
77513.3587702  -0.05969384
77513.3587712  -0.05896140
77513.3587722  -0.05920555
77513.3587732  -0.05920555
77513.3587742  -0.05920555
77513.3587752  -0.05920555
77513.3587762  -0.05847311
77513.3587772  -0.05847311
77513.3587782  -0.05847311
77513.3587792  -0.05896140
77513.3587802  -0.05920555
77513.3587812  -0.05896140
77513.3587822  -0.05871725
77513.3587832  -0.05969384
77513.3587842  -0.05993799
77513.3587852  -0.05969384
77513.3587862  -0.05920555
77513.3587872  -0.05920555
77513.3587882  -0.05871725
77513.3587892  -0.05896140
77513.3587902  -0.05896140
77513.3587912  -0.05920555
77513.3587922  -0.05920555
77513.3587932  -0.05871725
77513.3587942  -0.05847311
77513.3587952  -0.06018213
77513.3587962  -0.05920555
77513.3587972  -0.05871725
77513.3587982  -0.05871725
77513.3587992  -0.05847311
77513.3588002  -0.05969384
77513.3588012  -0.06018213
77513.3588022  -0.05969384
77513.3588032  -0.05944969
77513.3588042  -0.05920555
77513.3588052  -0.05871725
77513.3588062  -0.05822896
77513.3588072  -0.05944969
77513.3588082  -0.05944969
77513.3588092  -0.05969384
77513.3588102  -0.05969384
77513.3588112  -0.05993799
77513.3588122  -0.05896140
77513.3588132  -0.05920555
77513.3588142  -0.05944969
77513.3588152  -0.05993799
77513.3588162  -0.06042628
77513.3588172  -0.05896140
77513.3588182  -0.05969384
77513.3588192  -0.05920555
77513.3588202  -0.05920555
77513.3588212  -0.05822896
77513.3588222  -0.05896140
77513.3588232  -0.05969384
77513.3588242  -0.05969384
77513.3588252  -0.05969384
77513.3588262  -0.05969384
77513.3588272  -0.05847311
77513.3588282  -0.05969384
77513.3588292  -0.05871725
77513.3588302  -0.05969384
77513.3588312  -0.05969384
77513.3588322  -0.05896140
77513.3588332  -0.05969384
77513.3588342  -0.05944969
77513.3588352  -0.05871725
77513.3588362  -0.06018213
77513.3588372  -0.05944969
77513.3588382  -0.05920555
77513.3588392  -0.05847311
77513.3588402  -0.05871725
77513.3588412  -0.05920555
77513.3588422  -0.05920555
77513.3588432  -0.05847311
77513.3588442  -0.05944969
77513.3588452  -0.05920555
77513.3588462  -0.05847311
77513.3588472  -0.05896140
77513.3588482  -0.05920555
77513.3588492  -0.05944969
77513.3588502  -0.05944969
77513.3588512  -0.05871725
77513.3588522  -0.05896140
77513.3588532  -0.05847311
77513.3588542  -0.05920555
77513.3588552  -0.05798481
77513.3588562  -0.05944969
77513.3588572  -0.05944969
77513.3588582  -0.05871725
77513.3588592  -0.05920555
77513.3588602  -0.05920555
77513.3588612  -0.05920555
77513.3588622  -0.05944969
77513.3588632  -0.05969384
77513.3588642  -0.05993799
77513.3588652  -0.05920555
77513.3588662  -0.05847311
77513.3588672  -0.05993799
77513.3588682  -0.05993799
77513.3588692  -0.05896140
77513.3588702  -0.05944969
77513.3588712  -0.05944969
77513.3588722  -0.05871725
77513.3588732  -0.05896140
77513.3588742  -0.05896140
77513.3588752  -0.05920555
77513.3588762  -0.05871725
77513.3588772  -0.05969384
77513.3588782  -0.05920555
77513.3588792  -0.05920555
77513.3588802  -0.05798481
77513.3588812  -0.05871725
77513.3588822  -0.05847311
77513.3588832  -0.05871725
77513.3588842  -0.05871725
77513.3588852  -0.05896140
77513.3588862  -0.05871725
77513.3588872  -0.05896140
77513.3588882  -0.05822896
77513.3588892  -0.05798481
77513.3588902  -0.05944969
77513.3588912  -0.05993799
77513.3588922  -0.05993799
77513.3588932  -0.05871725
77513.3588942  -0.05920555
77513.3588952  -0.05920555
77513.3588962  -0.05896140
77513.3588972  -0.05896140
77513.3588982  -0.05944969
77513.3588992  -0.05920555
77513.3589002  -0.05944969
77513.3589012  -0.05920555
77513.3589022  -0.05896140
77513.3589032  -0.05847311
77513.3589042  -0.05847311
77513.3589052  -0.05920555
77513.3589062  -0.06091457
77513.3589072  -0.05944969
77513.3589082  -0.05969384
77513.3589092  -0.05920555
77513.3589102  -0.05920555
77513.3589112  -0.05944969
77513.3589122  -0.05871725
77513.3589132  -0.05871725
77513.3589142  -0.05944969
77513.3589152  -0.05920555
77513.3589162  -0.05871725
77513.3589172  -0.05944969
77513.3589182  -0.05969384
77513.3589192  -0.05896140
77513.3589202  -0.05822896
77513.3589212  -0.05847311
77513.3589222  -0.05847311
77513.3589232  -0.05920555
77513.3589242  -0.05822896
77513.3589252  -0.05896140
77513.3589262  -0.05944969
77513.3589272  -0.05847311
77513.3589282  -0.05871725
77513.3589292  -0.05871725
77513.3589302  -0.05920555
77513.3589312  -0.05896140
77513.3589322  -0.05920555
77513.3589332  -0.05969384
77513.3589342  -0.05920555
77513.3589352  -0.06018213
77513.3589362  -0.05944969
77513.3589372  -0.05993799
77513.3589382  -0.05920555
77513.3589392  -0.05969384
77513.3589402  -0.06018213
77513.3589412  -0.05944969
77513.3589422  -0.06018213
77513.3589432  -0.05944969
77513.3589442  -0.05944969
77513.3589452  -0.05944969
77513.3589462  -0.06018213
77513.3589472  -0.05920555
77513.3589482  -0.05944969
77513.3589492  -0.05896140
77513.3589502  -0.05993799
77513.3589512  -0.05871725
77513.3589522  -0.05871725
77513.3589532  -0.05944969
77513.3589542  -0.05920555
77513.3589552  -0.05896140
77513.3589562  -0.05896140
77513.3589572  -0.05969384
77513.3589582  -0.05920555
77513.3589592  -0.05896140
77513.3589602  -0.05944969
77513.3589612  -0.05920555
77513.3589622  -0.05822896
77513.3589632  -0.05969384
77513.3589642  -0.05920555
77513.3589652  -0.05944969
77513.3589662  -0.05944969
77513.3589672  -0.05871725
77513.3589682  -0.05920555
77513.3589692  -0.05920555
77513.3589702  -0.05944969
77513.3589712  -0.05896140
77513.3589722  -0.05920555
77513.3589732  -0.05993799
77513.3589742  -0.05920555
77513.3589752  -0.06067043
77513.3589762  -0.05871725
77513.3589772  -0.05969384
77513.3589782  -0.05920555
77513.3589792  -0.05944969
77513.3589802  -0.05847311
77513.3589812  -0.06018213
77513.3589822  -0.05920555
77513.3589832  -0.05847311
77513.3589842  -0.05822896
77513.3589852  -0.05969384
77513.3589862  -0.05920555
77513.3589872  -0.05944969
77513.3589882  -0.06042628
77513.3589892  -0.05847311
77513.3589902  -0.05920555
77513.3589912  -0.05896140
77513.3589922  -0.05871725
77513.3589932  -0.05847311
77513.3589942  -0.05944969
77513.3589952  -0.05993799
77513.3589962  -0.05896140
77513.3589972  -0.05896140
77513.3589982  -0.05920555
77513.3589992  -0.05993799
77513.3590002  -0.05920555
77513.3590012  -0.05944969
77513.3590022  -0.05847311
77513.3590032  -0.05944969
77513.3590042  -0.05871725
77513.3590052  -0.05896140
77513.3590062  -0.05969384
77513.3590072  -0.05847311
77513.3590082  -0.05920555
77513.3590092  -0.05944969
77513.3590102  -0.05993799
77513.3590112  -0.05944969
77513.3590122  -0.05871725
77513.3590132  -0.05847311
77513.3590142  -0.05896140
77513.3590152  -0.05944969
77513.3590162  -0.05920555
77513.3590172  -0.05871725
77513.3590182  -0.05920555
77513.3590192  -0.05847311
77513.3590202  -0.05847311
77513.3590212  -0.05871725
77513.3590222  -0.05944969
77513.3590232  -0.05920555
77513.3590242  -0.05871725
77513.3590252  -0.05920555
77513.3590262  -0.05896140
77513.3590272  -0.05944969
77513.3590282  -0.05920555
77513.3590292  -0.05920555
77513.3590302  -0.05920555
77513.3590312  -0.05896140
77513.3590322  -0.05871725
77513.3590332  -0.05920555
77513.3590342  -0.05944969
77513.3590352  -0.05969384
77513.3590362  -0.05944969
77513.3590372  -0.05969384
77513.3590382  -0.05969384
77513.3590392  -0.05822896
77513.3590402  -0.06042628
77513.3590412  -0.05871725
77513.3590422  -0.05969384
77513.3590432  -0.05969384
77513.3590442  -0.05944969
77513.3590452  -0.05871725
77513.3590462  -0.05896140
77513.3590472  -0.05896140
77513.3590482  -0.05969384
77513.3590492  -0.05920555
77513.3590502  -0.05847311
77513.3590512  -0.05896140
77513.3590522  -0.05871725
77513.3590532  -0.05944969
77513.3590542  -0.05944969
77513.3590552  -0.05896140
77513.3590562  -0.05969384
77513.3590572  -0.05847311
77513.3590582  -0.05896140
77513.3590592  -0.05944969
77513.3590602  -0.06091457
77513.3590612  -0.06042628
77513.3590622  -0.05944969
77513.3590632  -0.05993799
77513.3590642  -0.05920555
77513.3590652  -0.05871725
77513.3590662  -0.05798481
77513.3590672  -0.05896140
77513.3590682  -0.05944969
77513.3590692  -0.05920555
77513.3590702  -0.05920555
77513.3590712  -0.05944969
77513.3590722  -0.05969384
77513.3590732  -0.05774067
77513.3590742  -0.05847311
77513.3590752  -0.05920555
77513.3590762  -0.05871725
77513.3590772  -0.05944969
77513.3590782  -0.05871725
77513.3590792  -0.05993799
77513.3590802  -0.05896140
77513.3590812  -0.05920555
77513.3590822  -0.05944969
77513.3590832  -0.05920555
77513.3590842  -0.05969384
77513.3590852  -0.05920555
77513.3590862  -0.05896140
77513.3590872  -0.05969384
77513.3590882  -0.05896140
77513.3590892  -0.05896140
77513.3590902  -0.05896140
77513.3590912  -0.05847311
77513.3590922  -0.06042628
77513.3590932  -0.05944969
77513.3590942  -0.05871725
77513.3590952  -0.05920555
77513.3590962  -0.05847311
77513.3590972  -0.05993799
77513.3590982  -0.05969384
77513.3590992  -0.05944969
77513.3591002  -0.05920555
77513.3591012  -0.05847311
77513.3591022  -0.05920555
77513.3591032  -0.05993799
77513.3591042  -0.05944969
77513.3591052  -0.05822896
77513.3591062  -0.05969384
77513.3591072  -0.05920555
77513.3591082  -0.05871725
77513.3591092  -0.05944969
77513.3591102  -0.05896140
77513.3591112  -0.05896140
77513.3591122  -0.06018213
77513.3591132  -0.05944969
77513.3591142  -0.06042628
77513.3591152  -0.05969384
77513.3591162  -0.05920555
77513.3591172  -0.05896140
77513.3591182  -0.05871725
77513.3591192  -0.05896140
77513.3591202  -0.05798481
77513.3591212  -0.05871725
77513.3591222  -0.05969384
77513.3591232  -0.05993799
77513.3591242  -0.05993799
77513.3591252  -0.05920555
77513.3591262  -0.05871725
77513.3591272  -0.05896140
77513.3591282  -0.05871725
77513.3591292  -0.05847311
77513.3591302  -0.06018213
77513.3591312  -0.06018213
77513.3591322  -0.05920555
77513.3591332  -0.05993799
77513.3591342  -0.05920555
77513.3591352  -0.05920555
77513.3591362  -0.05920555
77513.3591372  -0.05920555
77513.3591382  -0.05944969
77513.3591392  -0.05896140
77513.3591402  -0.05969384
77513.3591412  -0.05993799
77513.3591422  -0.05944969
77513.3591432  -0.05944969
77513.3591442  -0.05896140
77513.3591452  -0.05920555
77513.3591462  -0.05969384
77513.3591472  -0.05993799
77513.3591482  -0.05993799
77513.3591492  -0.05920555
77513.3591502  -0.05944969
77513.3591512  -0.05920555
77513.3591522  -0.05871725
77513.3591532  -0.05993799
77513.3591542  -0.05920555
77513.3591552  -0.05896140
77513.3591562  -0.05920555
77513.3591572  -0.05896140
77513.3591582  -0.05871725
77513.3591592  -0.05969384
77513.3591602  -0.05993799
77513.3591612  -0.05969384
77513.3591622  -0.05896140
77513.3591632  -0.05944969
77513.3591642  -0.05944969
77513.3591652  -0.05969384
77513.3591662  -0.05944969
77513.3591672  -0.05969384
77513.3591682  -0.05944969
77513.3591692  -0.05969384
77513.3591702  -0.05847311
77513.3591712  -0.05944969
77513.3591722  -0.05871725
77513.3591732  -0.05896140
77513.3591742  -0.05944969
77513.3591752  -0.05993799
77513.3591762  -0.05969384
77513.3591772  -0.05944969
77513.3591782  -0.05920555
77513.3591792  -0.05993799
77513.3591802  -0.05871725
77513.3591812  -0.05969384
77513.3591822  -0.06018213
77513.3591832  -0.05920555
77513.3591842  -0.05847311
77513.3591852  -0.05944969
77513.3591862  -0.05896140
77513.3591872  -0.05822896
77513.3591882  -0.05920555
77513.3591892  -0.05896140
77513.3591902  -0.05944969
77513.3591912  -0.05896140
77513.3591922  -0.05969384
77513.3591932  -0.05896140
77513.3591942  -0.05993799
77513.3591952  -0.05969384
77513.3591962  -0.05993799
77513.3591972  -0.06018213
77513.3591982  -0.05944969
77513.3591992  -0.05944969
77513.3592002  -0.05993799
77513.3592012  -0.05920555
77513.3592022  -0.05969384
77513.3592032  -0.05920555
77513.3592042  -0.05920555
77513.3592052  -0.05847311
77513.3592062  -0.05944969
77513.3592072  -0.05871725
77513.3592082  -0.05920555
77513.3592092  -0.05871725
77513.3592102  -0.05896140
77513.3592112  -0.05871725
77513.3592122  -0.05969384
77513.3592132  -0.05920555
77513.3592142  -0.05920555
77513.3592152  -0.05993799
77513.3592162  -0.05896140
77513.3592172  -0.05896140
77513.3592182  -0.05920555
77513.3592192  -0.05871725
77513.3592202  -0.05969384
77513.3592212  -0.05969384
77513.3592222  -0.05944969
77513.3592232  -0.05847311
77513.3592242  -0.05896140
77513.3592252  -0.05944969
77513.3592262  -0.05871725
77513.3592272  -0.05993799
77513.3592282  -0.05871725
77513.3592292  -0.05896140
77513.3592302  -0.05944969
77513.3592312  -0.06067043
