Date: 2011-07-28
Station: K02
Channel: 1

Time (s)      E (V/m)
77513.3626979  -0.04406846
77513.3626989  -0.04284773
77513.3626999  -0.04284773
77513.3627009  -0.04309187
77513.3627019  -0.04333602
77513.3627029  -0.04333602
77513.3627039  -0.04309187
77513.3627049  -0.04309187
77513.3627059  -0.04260358
77513.3627069  -0.04309187
77513.3627079  -0.04235943
77513.3627089  -0.04284773
77513.3627099  -0.04235943
77513.3627109  -0.04309187
77513.3627119  -0.04211529
77513.3627129  -0.04284773
77513.3627139  -0.04235943
77513.3627149  -0.04406846
77513.3627159  -0.04382431
77513.3627169  -0.04333602
77513.3627179  -0.04260358
77513.3627189  -0.04309187
77513.3627199  -0.04309187
77513.3627209  -0.04260358
77513.3627219  -0.04284773
77513.3627229  -0.04284773
77513.3627239  -0.04333602
77513.3627249  -0.04333602
77513.3627259  -0.04309187
77513.3627269  -0.04260358
77513.3627279  -0.04284773
77513.3627289  -0.04309187
77513.3627299  -0.04333602
77513.3627309  -0.04284773
77513.3627319  -0.04260358
77513.3627329  -0.04358017
77513.3627339  -0.04333602
77513.3627349  -0.04235943
77513.3627359  -0.04309187
77513.3627369  -0.04309187
77513.3627379  -0.04333602
77513.3627389  -0.04333602
77513.3627399  -0.04309187
77513.3627409  -0.04333602
77513.3627419  -0.04284773
77513.3627429  -0.04284773
77513.3627439  -0.04358017
77513.3627449  -0.04333602
77513.3627459  -0.04406846
77513.3627469  -0.04455675
77513.3627479  -0.04382431
77513.3627489  -0.04455675
77513.3627499  -0.04358017
77513.3627509  -0.04358017
77513.3627519  -0.04382431
77513.3627529  -0.04431261
77513.3627539  -0.04431261
77513.3627549  -0.04406846
77513.3627559  -0.04358017
77513.3627569  -0.04431261
77513.3627579  -0.04406846
77513.3627589  -0.04455675
77513.3627599  -0.04406846
77513.3627609  -0.04431261
77513.3627619  -0.04406846
77513.3627629  -0.04431261
77513.3627639  -0.04358017
77513.3627649  -0.04358017
77513.3627659  -0.04358017
77513.3627669  -0.04382431
77513.3627679  -0.04406846
77513.3627689  -0.04455675
77513.3627699  -0.04455675
77513.3627709  -0.04431261
77513.3627719  -0.04358017
77513.3627729  -0.04406846
77513.3627739  -0.04455675
77513.3627749  -0.04455675
77513.3627759  -0.04382431
77513.3627769  -0.04480090
77513.3627779  -0.04431261
77513.3627789  -0.04382431
77513.3627799  -0.04480090
77513.3627809  -0.04455675
77513.3627819  -0.04455675
77513.3627829  -0.04431261
77513.3627839  -0.04431261
77513.3627849  -0.04431261
77513.3627859  -0.04455675
77513.3627869  -0.04406846
77513.3627879  -0.04382431
77513.3627889  -0.04406846
77513.3627899  -0.04333602
77513.3627909  -0.04431261
77513.3627919  -0.04358017
77513.3627929  -0.04455675
77513.3627939  -0.04406846
77513.3627949  -0.04406846
77513.3627959  -0.04406846
77513.3627969  -0.04431261
77513.3627979  -0.04431261
77513.3627989  -0.04309187
77513.3627999  -0.04406846
77513.3628009  -0.04406846
77513.3628019  -0.04382431
77513.3628029  -0.04309187
77513.3628039  -0.04333602
77513.3628049  -0.04358017
77513.3628059  -0.04358017
77513.3628069  -0.04455675
77513.3628079  -0.04431261
77513.3628089  -0.04431261
77513.3628099  -0.04431261
77513.3628109  -0.04455675
77513.3628119  -0.04382431
77513.3628129  -0.04382431
77513.3628139  -0.04406846
77513.3628149  -0.04455675
77513.3628159  -0.04406846
77513.3628169  -0.04382431
77513.3628179  -0.04382431
77513.3628189  -0.04431261
77513.3628199  -0.04333602
77513.3628209  -0.04333602
77513.3628219  -0.04333602
77513.3628229  -0.04284773
77513.3628239  -0.04333602
77513.3628249  -0.04406846
77513.3628259  -0.04260358
77513.3628269  -0.04382431
77513.3628279  -0.04333602
77513.3628289  -0.04358017
77513.3628299  -0.04382431
77513.3628309  -0.04455675
77513.3628319  -0.04406846
77513.3628329  -0.04406846
77513.3628339  -0.04284773
77513.3628349  -0.04284773
77513.3628359  -0.04333602
77513.3628369  -0.04358017
77513.3628379  -0.04431261
77513.3628389  -0.04309187
77513.3628399  -0.04333602
77513.3628409  -0.04333602
77513.3628419  -0.04406846
77513.3628429  -0.04406846
77513.3628439  -0.04284773
77513.3628449  -0.04358017
77513.3628459  -0.04333602
77513.3628469  -0.04309187
77513.3628479  -0.04358017
77513.3628489  -0.04333602
77513.3628499  -0.04333602
77513.3628509  -0.04260358
77513.3628519  -0.04358017
77513.3628529  -0.04284773
77513.3628539  -0.04284773
77513.3628549  -0.04382431
77513.3628559  -0.04358017
77513.3628569  -0.04382431
77513.3628579  -0.04260358
77513.3628589  -0.04260358
77513.3628599  -0.04382431
77513.3628609  -0.04333602
77513.3628619  -0.04309187
77513.3628629  -0.04333602
77513.3628639  -0.04382431
77513.3628649  -0.04382431
77513.3628659  -0.04406846
77513.3628669  -0.04284773
77513.3628679  -0.04358017
77513.3628689  -0.04382431
77513.3628699  -0.04358017
77513.3628709  -0.04358017
77513.3628719  -0.04431261
77513.3628729  -0.04358017
77513.3628739  -0.04382431
77513.3628749  -0.04358017
77513.3628759  -0.04358017
77513.3628769  -0.04406846
77513.3628779  -0.04309187
77513.3628789  -0.04382431
77513.3628799  -0.04333602
77513.3628809  -0.04333602
77513.3628819  -0.04284773
77513.3628829  -0.04284773
77513.3628839  -0.04333602
77513.3628849  -0.04333602
77513.3628859  -0.04284773
77513.3628869  -0.04235943
77513.3628879  -0.04260358
77513.3628889  -0.04309187
77513.3628899  -0.04333602
77513.3628909  -0.04260358
77513.3628919  -0.04284773
77513.3628929  -0.04309187
77513.3628939  -0.04333602
77513.3628949  -0.04284773
77513.3628959  -0.04358017
77513.3628969  -0.04382431
77513.3628979  -0.04235943
77513.3628989  -0.04284773
77513.3628999  -0.04358017
77513.3629009  -0.04309187
77513.3629019  -0.04309187
77513.3629029  -0.04260358
77513.3629039  -0.04309187
77513.3629049  -0.04284773
77513.3629059  -0.04358017
77513.3629069  -0.04235943
77513.3629079  -0.04358017
77513.3629089  -0.04382431
77513.3629099  -0.04358017
77513.3629109  -0.04309187
77513.3629119  -0.04284773
77513.3629129  -0.04284773
77513.3629139  -0.04211529
77513.3629149  -0.04333602
77513.3629159  -0.04309187
77513.3629169  -0.04358017
77513.3629179  -0.04284773
77513.3629189  -0.04333602
77513.3629199  -0.04382431
77513.3629209  -0.04333602
77513.3629219  -0.04358017
77513.3629229  -0.04309187
77513.3629239  -0.04333602
77513.3629249  -0.04358017
77513.3629259  -0.04309187
77513.3629269  -0.04309187
77513.3629279  -0.04284773
77513.3629289  -0.04358017
77513.3629299  -0.04284773
77513.3629309  -0.04260358
77513.3629319  -0.04333602
77513.3629329  -0.04309187
77513.3629339  -0.04358017
77513.3629349  -0.04333602
77513.3629359  -0.04260358
77513.3629369  -0.04333602
77513.3629379  -0.04309187
77513.3629389  -0.04284773
77513.3629399  -0.04235943
77513.3629409  -0.04309187
77513.3629419  -0.04309187
77513.3629429  -0.04284773
77513.3629439  -0.04358017
77513.3629449  -0.04382431
77513.3629459  -0.04309187
77513.3629469  -0.04309187
77513.3629479  -0.04333602
77513.3629489  -0.04382431
77513.3629499  -0.04309187
77513.3629509  -0.04309187
77513.3629519  -0.04358017
77513.3629529  -0.04309187
77513.3629539  -0.04431261
77513.3629549  -0.04333602
77513.3629559  -0.04358017
77513.3629569  -0.04382431
77513.3629579  -0.04309187
77513.3629589  -0.04260358
77513.3629599  -0.04284773
77513.3629609  -0.04333602
77513.3629619  -0.04309187
77513.3629629  -0.04431261
77513.3629639  -0.04358017
77513.3629649  -0.04333602
77513.3629659  -0.04309187
77513.3629669  -0.04333602
77513.3629679  -0.04382431
77513.3629689  -0.04358017
77513.3629699  -0.04284773
77513.3629709  -0.04333602
77513.3629719  -0.04333602
77513.3629729  -0.04309187
77513.3629739  -0.04358017
77513.3629749  -0.04309187
77513.3629759  -0.04333602
77513.3629769  -0.04358017
77513.3629779  -0.04406846
77513.3629789  -0.04333602
77513.3629799  -0.04309187
77513.3629809  -0.04382431
77513.3629819  -0.04382431
77513.3629829  -0.04235943
77513.3629839  -0.04382431
77513.3629849  -0.04431261
77513.3629859  -0.04406846
77513.3629869  -0.04333602
77513.3629879  -0.04284773
77513.3629889  -0.04382431
77513.3629899  -0.04358017
77513.3629909  -0.04382431
77513.3629919  -0.04406846
77513.3629929  -0.04333602
77513.3629939  -0.04284773
77513.3629949  -0.04431261
77513.3629959  -0.04382431
77513.3629969  -0.04406846
77513.3629979  -0.04333602
77513.3629989  -0.04358017
77513.3629999  -0.04358017
77513.3630009  -0.04358017
77513.3630019  -0.04382431
77513.3630029  -0.04431261
77513.3630039  -0.04309187
77513.3630049  -0.04358017
77513.3630059  -0.04284773
77513.3630069  -0.04382431
77513.3630079  -0.04382431
77513.3630089  -0.04382431
77513.3630099  -0.04333602
77513.3630109  -0.04382431
77513.3630119  -0.04333602
77513.3630129  -0.04333602
77513.3630139  -0.04333602
77513.3630149  -0.04333602
77513.3630159  -0.04382431
77513.3630169  -0.04358017
77513.3630179  -0.04260358
77513.3630189  -0.04333602
77513.3630199  -0.04309187
77513.3630209  -0.04358017
77513.3630219  -0.04333602
77513.3630229  -0.04333602
77513.3630239  -0.04382431
77513.3630249  -0.04284773
77513.3630259  -0.04382431
77513.3630269  -0.04382431
77513.3630279  -0.04358017
77513.3630289  -0.04260358
77513.3630299  -0.04382431
77513.3630309  -0.04406846
77513.3630319  -0.04309187
77513.3630329  -0.04333602
77513.3630339  -0.04333602
77513.3630349  -0.04382431
77513.3630359  -0.04406846
77513.3630369  -0.04333602
77513.3630379  -0.04260358
77513.3630389  -0.04406846
77513.3630399  -0.04431261
77513.3630409  -0.04382431
77513.3630419  -0.04333602
77513.3630429  -0.04358017
77513.3630439  -0.04358017
77513.3630449  -0.04333602
77513.3630459  -0.04431261
77513.3630469  -0.04358017
77513.3630479  -0.04382431
77513.3630489  -0.04358017
77513.3630499  -0.04333602
77513.3630509  -0.04358017
77513.3630519  -0.04382431
77513.3630529  -0.04333602
77513.3630539  -0.04406846
77513.3630549  -0.04333602
77513.3630559  -0.04333602
77513.3630569  -0.04284773
77513.3630579  -0.04333602
77513.3630589  -0.04309187
77513.3630599  -0.04284773
77513.3630609  -0.04333602
77513.3630619  -0.04382431
77513.3630629  -0.04431261
77513.3630639  -0.04309187
77513.3630649  -0.04260358
77513.3630659  -0.04382431
77513.3630669  -0.04309187
77513.3630679  -0.04382431
77513.3630689  -0.04309187
77513.3630699  -0.04333602
77513.3630709  -0.04382431
77513.3630719  -0.04382431
77513.3630729  -0.04406846
77513.3630739  -0.04382431
77513.3630749  -0.04382431
77513.3630759  -0.04333602
77513.3630769  -0.04333602
77513.3630779  -0.04309187
77513.3630789  -0.04333602
77513.3630799  -0.04358017
77513.3630809  -0.04358017
77513.3630819  -0.04406846
77513.3630829  -0.04382431
77513.3630839  -0.04333602
77513.3630849  -0.04358017
77513.3630859  -0.04284773
77513.3630869  -0.04382431
77513.3630879  -0.04333602
77513.3630889  -0.04309187
77513.3630899  -0.04406846
77513.3630909  -0.04309187
77513.3630919  -0.04358017
77513.3630929  -0.04431261
77513.3630939  -0.04358017
77513.3630949  -0.04406846
77513.3630959  -0.04358017
77513.3630969  -0.04406846
77513.3630979  -0.04358017
77513.3630989  -0.04333602
77513.3630999  -0.04382431
77513.3631009  -0.04235943
77513.3631019  -0.04358017
77513.3631029  -0.04309187
77513.3631039  -0.04358017
77513.3631049  -0.04333602
77513.3631059  -0.04406846
77513.3631069  -0.04382431
77513.3631079  -0.04406846
77513.3631089  -0.04358017
77513.3631099  -0.04358017
77513.3631109  -0.04333602
77513.3631119  -0.04260358
77513.3631129  -0.04358017
77513.3631139  -0.04358017
77513.3631149  -0.04333602
77513.3631159  -0.04382431
77513.3631169  -0.04406846
77513.3631179  -0.04406846
77513.3631189  -0.04406846
77513.3631199  -0.04431261
77513.3631209  -0.04406846
77513.3631219  -0.04382431
77513.3631229  -0.04358017
77513.3631239  -0.04431261
77513.3631249  -0.04382431
77513.3631259  -0.04333602
77513.3631269  -0.04309187
77513.3631279  -0.04455675
77513.3631289  -0.04309187
77513.3631299  -0.04431261
77513.3631309  -0.04455675
77513.3631319  -0.04333602
77513.3631329  -0.04382431
77513.3631339  -0.04358017
77513.3631349  -0.04406846
77513.3631359  -0.04406846
77513.3631369  -0.04309187
77513.3631379  -0.04358017
77513.3631389  -0.04382431
77513.3631399  -0.04309187
77513.3631409  -0.04358017
77513.3631419  -0.04358017
77513.3631429  -0.04382431
77513.3631439  -0.04382431
77513.3631449  -0.04382431
77513.3631459  -0.04333602
77513.3631469  -0.04382431
77513.3631479  -0.04333602
77513.3631489  -0.04309187
77513.3631499  -0.04333602
77513.3631509  -0.04406846
77513.3631519  -0.04406846
77513.3631529  -0.04358017
77513.3631539  -0.04382431
77513.3631549  -0.04382431
77513.3631559  -0.04358017
77513.3631569  -0.04406846
77513.3631579  -0.04431261
77513.3631589  -0.04309187
77513.3631599  -0.04358017
77513.3631609  -0.04406846
77513.3631619  -0.04406846
77513.3631629  -0.04333602
77513.3631639  -0.04333602
77513.3631649  -0.04431261
77513.3631659  -0.04406846
77513.3631669  -0.04358017
77513.3631679  -0.04309187
77513.3631689  -0.04260358
77513.3631699  -0.04480090
77513.3631709  -0.04382431
77513.3631719  -0.04382431
77513.3631729  -0.04333602
77513.3631739  -0.04455675
77513.3631749  -0.04382431
77513.3631759  -0.04382431
77513.3631769  -0.04358017
77513.3631779  -0.04382431
77513.3631789  -0.04406846
77513.3631799  -0.04284773
77513.3631809  -0.04284773
77513.3631819  -0.04333602
77513.3631829  -0.04333602
77513.3631839  -0.04455675
77513.3631849  -0.04333602
77513.3631859  -0.04309187
77513.3631869  -0.04455675
77513.3631879  -0.04333602
77513.3631889  -0.04358017
77513.3631899  -0.04358017
77513.3631909  -0.04406846
77513.3631919  -0.04382431
77513.3631929  -0.04431261
77513.3631939  -0.04455675
77513.3631949  -0.04406846
77513.3631959  -0.04455675
77513.3631969  -0.04358017
77513.3631979  -0.04309187
77513.3631989  -0.04358017
77513.3631999  -0.04333602
77513.3632009  -0.04406846
77513.3632019  -0.04358017
77513.3632029  -0.04333602
77513.3632039  -0.04358017
77513.3632049  -0.04358017
77513.3632059  -0.04333602
77513.3632069  -0.04382431
77513.3632079  -0.04284773
77513.3632089  -0.04358017
77513.3632099  -0.04382431
77513.3632109  -0.04309187
77513.3632119  -0.04431261
77513.3632129  -0.04480090
77513.3632139  -0.04333602
77513.3632149  -0.04382431
77513.3632159  -0.04382431
77513.3632169  -0.04406846
77513.3632179  -0.04431261
77513.3632189  -0.04358017
77513.3632199  -0.04382431
77513.3632209  -0.04431261
77513.3632219  -0.04455675
77513.3632229  -0.04382431
77513.3632239  -0.04358017
77513.3632249  -0.04284773
77513.3632259  -0.04333602
77513.3632269  -0.04333602
77513.3632279  -0.04309187
77513.3632289  -0.04358017
77513.3632299  -0.04333602
77513.3632309  -0.04431261
77513.3632319  -0.04333602
77513.3632329  -0.04358017
77513.3632339  -0.04382431
77513.3632349  -0.04358017
77513.3632359  -0.04431261
77513.3632369  -0.04358017
77513.3632379  -0.04382431
77513.3632389  -0.04382431
77513.3632399  -0.04382431
77513.3632409  -0.04358017
77513.3632419  -0.04309187
77513.3632429  -0.04358017
77513.3632439  -0.04309187
77513.3632449  -0.04309187
77513.3632459  -0.04382431
77513.3632469  -0.04333602
77513.3632479  -0.04358017
77513.3632489  -0.04382431
77513.3632499  -0.04431261
77513.3632509  -0.04406846
77513.3632519  -0.04431261
77513.3632529  -0.04382431
77513.3632539  -0.04504505
77513.3632549  -0.04382431
77513.3632559  -0.04333602
77513.3632569  -0.04333602
77513.3632579  -0.04284773
77513.3632589  -0.04260358
77513.3632599  -0.04333602
77513.3632609  -0.04358017
77513.3632619  -0.04382431
77513.3632629  -0.04480090
77513.3632639  -0.04333602
77513.3632649  -0.04333602
77513.3632659  -0.04382431
77513.3632669  -0.04382431
77513.3632679  -0.04260358
77513.3632689  -0.04235943
77513.3632699  -0.04406846
77513.3632709  -0.04382431
77513.3632719  -0.04382431
77513.3632729  -0.04358017
77513.3632739  -0.04431261
77513.3632749  -0.04284773
77513.3632759  -0.04333602
77513.3632769  -0.04382431
77513.3632779  -0.04382431
77513.3632789  -0.04358017
77513.3632799  -0.04358017
77513.3632809  -0.04382431
77513.3632819  -0.04358017
77513.3632829  -0.04406846
77513.3632839  -0.04406846
77513.3632849  -0.04309187
77513.3632859  -0.04235943
77513.3632869  -0.04382431
77513.3632879  -0.04358017
77513.3632889  -0.04358017
77513.3632899  -0.04333602
77513.3632909  -0.04382431
77513.3632919  -0.04333602
77513.3632929  -0.04358017
77513.3632939  -0.04309187
77513.3632949  -0.04358017
77513.3632959  -0.04358017
77513.3632969  -0.04309187
77513.3632979  -0.04358017
77513.3632989  -0.04358017
77513.3632999  -0.04406846
77513.3633009  -0.04382431
77513.3633019  -0.04406846
77513.3633029  -0.04358017
77513.3633039  -0.04333602
77513.3633049  -0.04309187
77513.3633059  -0.04382431
77513.3633069  -0.04406846
77513.3633079  -0.04309187
77513.3633089  -0.04455675
77513.3633099  -0.04284773
77513.3633109  -0.04284773
77513.3633119  -0.04333602
77513.3633129  -0.04333602
77513.3633139  -0.04333602
77513.3633149  -0.04260358
77513.3633159  -0.04284773
77513.3633169  -0.04284773
77513.3633179  -0.04309187
77513.3633189  -0.04309187
77513.3633199  -0.04309187
77513.3633209  -0.04309187
77513.3633219  -0.04065041
77513.3633229  -0.03747650
77513.3633239  -0.04260358
77513.3633249  -0.04382431
77513.3633259  -0.04382431
77513.3633269  -0.04309187
77513.3633279  -0.04406846
77513.3633289  -0.04406846
77513.3633299  -0.04382431
77513.3633309  -0.04309187
77513.3633319  -0.04406846
77513.3633329  -0.04431261
77513.3633339  -0.04358017
77513.3633349  -0.04431261
77513.3633359  -0.04382431
77513.3633369  -0.04333602
77513.3633379  -0.04406846
77513.3633389  -0.04431261
77513.3633399  -0.04382431
77513.3633409  -0.04309187
77513.3633419  -0.04382431
77513.3633429  -0.04211529
77513.3633439  -0.04284773
77513.3633449  -0.04284773
77513.3633459  -0.04406846
77513.3633469  -0.04260358
77513.3633479  -0.04284773
77513.3633489  -0.04358017
77513.3633499  -0.04284773
77513.3633509  -0.04284773
77513.3633519  -0.04358017
77513.3633529  -0.04382431
77513.3633539  -0.04284773
77513.3633549  -0.04358017
77513.3633559  -0.04309187
77513.3633569  -0.04406846
77513.3633579  -0.04333602
77513.3633589  -0.04382431
77513.3633599  -0.04333602
77513.3633609  -0.04235943
77513.3633619  -0.04358017
77513.3633629  -0.04309187
77513.3633639  -0.04358017
77513.3633649  -0.04382431
77513.3633659  -0.04333602
77513.3633669  -0.04406846
77513.3633679  -0.04284773
77513.3633689  -0.04382431
77513.3633699  -0.04406846
77513.3633709  -0.04333602
77513.3633719  -0.04333602
77513.3633729  -0.04333602
77513.3633739  -0.04358017
77513.3633749  -0.04284773
77513.3633759  -0.04358017
77513.3633769  -0.04406846
77513.3633779  -0.04431261
77513.3633789  -0.04382431
77513.3633799  -0.04358017
77513.3633809  -0.04358017
77513.3633819  -0.04406846
77513.3633829  -0.04284773
77513.3633839  -0.04333602
77513.3633849  -0.04333602
77513.3633859  -0.04284773
77513.3633869  -0.04358017
77513.3633879  -0.04309187
77513.3633889  -0.04211529
77513.3633899  -0.04235943
77513.3633909  -0.04382431
77513.3633919  -0.04431261
77513.3633929  -0.04333602
77513.3633939  -0.04455675
77513.3633949  -0.04382431
77513.3633959  -0.04406846
77513.3633969  -0.04358017
77513.3633979  -0.04406846
77513.3633989  -0.04358017
77513.3633999  -0.04358017
77513.3634009  -0.04358017
77513.3634019  -0.04406846
77513.3634029  -0.04382431
77513.3634039  -0.04382431
77513.3634049  -0.04431261
77513.3634059  -0.04406846
77513.3634069  -0.04284773
77513.3634079  -0.04382431
77513.3634089  -0.04309187
77513.3634099  -0.04309187
77513.3634109  -0.04431261
77513.3634119  -0.04382431
77513.3634129  -0.04333602
77513.3634139  -0.04309187
77513.3634149  -0.04333602
77513.3634159  -0.04406846
77513.3634169  -0.04284773
77513.3634179  -0.04406846
77513.3634189  -0.04406846
77513.3634199  -0.04309187
77513.3634209  -0.04333602
77513.3634219  -0.04333602
77513.3634229  -0.04358017
77513.3634239  -0.04406846
77513.3634249  -0.04382431
77513.3634259  -0.04382431
77513.3634269  -0.04333602
77513.3634279  -0.04382431
77513.3634289  -0.04382431
77513.3634299  -0.04284773
77513.3634309  -0.04382431
77513.3634319  -0.04284773
77513.3634329  -0.04455675
77513.3634339  -0.04382431
77513.3634349  -0.04333602
77513.3634359  -0.04406846
77513.3634369  -0.04358017
77513.3634379  -0.04284773
77513.3634389  -0.04333602
77513.3634399  -0.04382431
77513.3634409  -0.04358017
77513.3634419  -0.04358017
77513.3634429  -0.04358017
77513.3634439  -0.04382431
77513.3634449  -0.04358017
77513.3634459  -0.04333602
77513.3634469  -0.04309187
77513.3634479  -0.04406846
77513.3634489  -0.04382431
77513.3634499  -0.04333602
77513.3634509  -0.04333602
77513.3634519  -0.04358017
77513.3634529  -0.04358017
77513.3634539  -0.04382431
77513.3634549  -0.04358017
77513.3634559  -0.04382431
77513.3634569  -0.04382431
77513.3634579  -0.04382431
77513.3634589  -0.04333602
77513.3634599  -0.04309187
77513.3634609  -0.04333602
77513.3634619  -0.04358017
77513.3634629  -0.04333602
77513.3634639  -0.04358017
77513.3634649  -0.04333602
77513.3634659  -0.04382431
77513.3634669  -0.04309187
77513.3634679  -0.04333602
77513.3634689  -0.04309187
77513.3634699  -0.04358017
77513.3634709  -0.04406846
77513.3634719  -0.04284773
77513.3634729  -0.04406846
77513.3634739  -0.04406846
77513.3634749  -0.04382431
77513.3634759  -0.04406846
77513.3634769  -0.04431261
77513.3634779  -0.04406846
77513.3634789  -0.04382431
77513.3634799  -0.04382431
77513.3634809  -0.04382431
77513.3634819  -0.04358017
77513.3634829  -0.04455675
77513.3634839  -0.04406846
77513.3634849  -0.04406846
77513.3634859  -0.04358017
77513.3634869  -0.04358017
77513.3634879  -0.04382431
77513.3634889  -0.04406846
77513.3634899  -0.04382431
77513.3634909  -0.04480090
77513.3634919  -0.04358017
77513.3634929  -0.04382431
77513.3634939  -0.04358017
77513.3634949  -0.04333602
77513.3634959  -0.04382431
77513.3634969  -0.04333602
77513.3634979  -0.04431261
77513.3634989  -0.04333602
77513.3634999  -0.04358017
77513.3635009  -0.04382431
77513.3635019  -0.04333602
77513.3635029  -0.04382431
77513.3635039  -0.04309187
77513.3635049  -0.04333602
77513.3635059  -0.04382431
77513.3635069  -0.04358017
77513.3635079  -0.04382431
77513.3635089  -0.04358017
77513.3635099  -0.04260358
77513.3635109  -0.04480090
77513.3635119  -0.04382431
77513.3635129  -0.04504505
77513.3635139  -0.04358017
77513.3635149  -0.04431261
77513.3635159  -0.04382431
77513.3635169  -0.04309187
77513.3635179  -0.04406846
77513.3635189  -0.04406846
77513.3635199  -0.04284773
77513.3635209  -0.04309187
77513.3635219  -0.04358017
77513.3635229  -0.04260358
77513.3635239  -0.04284773
77513.3635249  -0.04309187
77513.3635259  -0.04431261
77513.3635269  -0.04309187
77513.3635279  -0.04333602
77513.3635289  -0.04406846
77513.3635299  -0.04358017
77513.3635309  -0.04406846
77513.3635319  -0.04309187
77513.3635329  -0.04309187
77513.3635339  -0.04406846
77513.3635349  -0.04358017
77513.3635359  -0.04406846
77513.3635369  -0.04382431
77513.3635379  -0.04406846
77513.3635389  -0.04333602
77513.3635399  -0.04431261
77513.3635409  -0.04382431
77513.3635419  -0.04284773
77513.3635429  -0.04455675
77513.3635439  -0.04455675
77513.3635449  -0.04382431
77513.3635459  -0.04406846
77513.3635469  -0.04431261
77513.3635479  -0.04382431
77513.3635489  -0.04358017
77513.3635499  -0.04431261
77513.3635509  -0.04406846
77513.3635519  -0.04406846
77513.3635529  -0.04284773
77513.3635539  -0.04333602
77513.3635549  -0.04382431
77513.3635559  -0.04382431
77513.3635569  -0.04358017
77513.3635579  -0.04358017
77513.3635589  -0.04382431
77513.3635599  -0.04406846
77513.3635609  -0.04382431
77513.3635619  -0.04333602
77513.3635629  -0.04333602
77513.3635639  -0.04358017
77513.3635649  -0.04406846
77513.3635659  -0.04333602
77513.3635669  -0.04358017
77513.3635679  -0.04358017
77513.3635689  -0.04358017
77513.3635699  -0.04406846
77513.3635709  -0.04333602
77513.3635719  -0.04406846
77513.3635729  -0.04358017
77513.3635739  -0.04333602
77513.3635749  -0.04406846
77513.3635759  -0.04260358
77513.3635769  -0.04382431
77513.3635779  -0.04431261
77513.3635789  -0.04309187
77513.3635799  -0.04358017
77513.3635809  -0.04333602
77513.3635819  -0.04431261
77513.3635829  -0.04382431
77513.3635839  -0.04333602
77513.3635849  -0.04284773
77513.3635859  -0.04382431
77513.3635869  -0.04235943
77513.3635879  -0.04309187
77513.3635889  -0.04309187
77513.3635899  -0.04333602
77513.3635909  -0.04333602
77513.3635919  -0.04358017
77513.3635929  -0.04235943
77513.3635939  -0.04333602
77513.3635949  -0.04382431
77513.3635959  -0.04382431
77513.3635969  -0.04431261
77513.3635979  -0.04358017
77513.3635989  -0.04309187
77513.3635999  -0.04480090
77513.3636009  -0.04333602
77513.3636019  -0.04309187
77513.3636029  -0.04382431
77513.3636039  -0.04333602
77513.3636049  -0.04382431
77513.3636059  -0.04333602
77513.3636069  -0.04309187
77513.3636079  -0.04333602
77513.3636089  -0.04358017
77513.3636099  -0.04406846
77513.3636109  -0.04406846
77513.3636119  -0.04309187
77513.3636129  -0.04333602
77513.3636139  -0.04333602
77513.3636149  -0.04358017
77513.3636159  -0.04358017
77513.3636169  -0.04309187
77513.3636179  -0.04406846
77513.3636189  -0.04382431
77513.3636199  -0.04431261
77513.3636209  -0.04358017
77513.3636219  -0.04309187
77513.3636229  -0.04431261
77513.3636239  -0.04358017
77513.3636249  -0.04382431
77513.3636259  -0.04358017
77513.3636269  -0.04431261
77513.3636279  -0.04358017
77513.3636289  -0.04382431
77513.3636299  -0.04382431
77513.3636309  -0.04406846
77513.3636319  -0.04431261
77513.3636329  -0.04406846
77513.3636339  -0.04382431
77513.3636349  -0.04431261
77513.3636359  -0.04382431
77513.3636369  -0.04333602
77513.3636379  -0.04333602
77513.3636389  -0.04382431
77513.3636399  -0.04382431
77513.3636409  -0.04358017
77513.3636419  -0.04431261
77513.3636429  -0.04309187
77513.3636439  -0.04309187
77513.3636449  -0.04333602
77513.3636459  -0.04455675
77513.3636469  -0.04406846
77513.3636479  -0.04358017
77513.3636489  -0.04455675
77513.3636499  -0.04358017
77513.3636509  -0.04431261
77513.3636519  -0.04431261
77513.3636529  -0.04382431
77513.3636539  -0.04382431
77513.3636549  -0.04480090
77513.3636559  -0.04382431
77513.3636569  -0.04406846
77513.3636579  -0.04431261
77513.3636589  -0.04455675
77513.3636599  -0.04358017
77513.3636609  -0.04382431
77513.3636619  -0.04431261
77513.3636629  -0.04406846
77513.3636639  -0.04455675
77513.3636649  -0.04406846
77513.3636659  -0.04358017
77513.3636669  -0.04333602
77513.3636679  -0.04333602
77513.3636689  -0.04309187
77513.3636699  -0.04382431
77513.3636709  -0.04406846
77513.3636719  -0.04382431
77513.3636729  -0.04309187
77513.3636739  -0.04358017
77513.3636749  -0.04358017
77513.3636759  -0.04431261
77513.3636769  -0.04333602
77513.3636779  -0.04333602
77513.3636789  -0.04333602
77513.3636799  -0.04431261
77513.3636809  -0.04431261
77513.3636819  -0.04382431
77513.3636829  -0.04284773
77513.3636839  -0.04309187
77513.3636849  -0.04480090
77513.3636859  -0.04431261
77513.3636869  -0.04431261
77513.3636879  -0.04406846
77513.3636889  -0.04406846
77513.3636899  -0.04358017
77513.3636909  -0.04309187
77513.3636919  -0.04235943
77513.3636929  -0.04333602
77513.3636939  -0.04284773
